registration_id,email,first_name,last_name,phone,birthdate,parent_email,assigned_role,team_name,age_group,fee_amount,payment_status,gear_item,gear_size,gear_quantity,registered_at
35425,grace.martinez75@corp.io,Grace,Martinez,555-3307,2013-09-22,parent_martinez@outlook.com,player,U14 Eagles,U14,45.00,partial,Shorts,L,3,2026-06-12 16:45:00
35426,isabella.garcia38@gmail.com,Isabella,Garcia,555-8769,1993-02-28,,coachh,U10 Tigers,U10,10.00,paid,Shorts,YM,1,2026-06-09 11:11:00
35427,liam.davis33@gmail.com,Liam,Davis,555-4052,1972-09-09,,Parent ,U14 Cobras,U14,20.00,unpaid,Shorts,YS,1,2026-06-09 09:51:00
35428,sophia.jones84@yahoo.com,Sophia,Jones,555-8495,1989-04-03,,coach,U10 Storm,U10,10.00,unpaid,Socks,YM,1,2026-06-04 17:51:00
35429,marcus.vance34@yahoo.com,Marcus,Vance,555-6155,2017-05-01,parent_vance@yahoo.com,player,U14 Eagles,U14,40.00,unpaid,Shorts,M,2,2026-06-06 14:58:00
35430,timmy.williams16@hotmail.com,Timmy,Williams,555-6374,1988-04-20,,coach,U14 Cobras,U14,15.00,partial,Cleats,YS,1,2026-06-07 16:46:00
35431,marcus.hopper52@corp.io,Marcus,Hopper,555-6209,1991-08-27,,parent,U14 Eagles,U14,10.00,paid,Socks,YL,1,2026-06-05 16:21:00
35432,william.smith8@yahoo.com,William,Smith,555-1575,1986-08-06,,parent,U14 Cobras,U14,20.00,paid,Cleats,S,1,2026-06-04 09:03:00
35433,daniel.johnson2@yahoo.com,Daniel,Johnson,555-3304,1992-03-25,,volunteer,U12 Lightning,U12,10.00,unpaid,Shorts,M,1,2026-06-19 09:22:00
35434,ava.garcia42@hotmail.com,Ava,Garcia,555-8853,1991-04-01,,coachh,U10 Storm,U10,10.00,paid,Shorts,YS,1,2026-06-25 10:46:00
35435,emma.miller62@yahoo.com,Emma,Miller,555-2849,1977-10-29,,coachh,U12 Lightning,U12,15.00,partial,Cleats,M,1,2026-06-09 14:08:00
35436,james.miller69@yahoo.com,James,Miller,555-3118,1978-12-07,,parent,U14 Eagles,U14,20.00,unpaid,Cleats,YM,1,2026-06-01 13:56:00
35437,olivia.hopper10@corp.io,Olivia,Hopper,555-1331,1991-09-01,,volunteer,U14 Eagles,U14,30.00,unpaid,Socks,XL,2,2026-06-26 08:36:00
35438,sophia.hopper87@hotmail.com,Sophia,Hopper,555-8994,1970-07-08,,volunteer,U10 Storm,U10,100.00,paid,Jersey,S,4,2026-06-08 11:41:00
35439,emma.davis76@yahoo.com,Emma,Davis,555-8240,2018-09-24,parent_davis@yahoo.com,player,U10 Tigers,U10,20.00,partial,Socks,YM,1,2026-06-01 15:42:00
35440,ava.brown63@gmail.com,Ava,Brown,555-9967,1992-10-26,,coach,U12 Lightning,U12,15.00,partial,Shorts,XL,1,2026-06-13 09:10:00
35441,daniel.brodie95@corp.io,Daniel,Brodie,555-9918,1979-12-13,,coach,U10 Storm,U10,25.00,paid,Jersey,M,1,2026-06-27 15:27:00
35442,sophia.garcia79@gmail.com,Sophia,Garcia,555-7810,2019-04-10,parent_garcia@gmail.com,player,U10 Storm,U10,10.00,partial,Socks,YM,1,2026-06-11 11:04:00
35443,sophia.brown83@hotmail.com,Sophia,Brown,555-2215,1987-05-11,,volunteer,U10 Storm,U10,20.00,paid,Shorts,L,1,2026-06-18 12:13:00
35444,emma.jones89@yahoo.com,Emma,Jones,555-8703,1978-09-30,,volunteer,U12 Lightning,U12,15.00,paid,Cleats,YM,1,2026-06-12 09:11:00
35445,oliver.martinez19@yahoo.com,Oliver,Martinez,555-1657,1973-02-21,,volunteer,U10 Storm,U10,15.00,partial,Shorts,L,1,2026-06-03 13:57:00
35446,william.martinez84@corp.io,William,Martinez,555-6858,1988-02-27,,coach,U10 Storm,U10,10.00,paid,Shorts,YL,1,2026-06-04 11:52:00
35447,marcus.brodie27@hotmail.com,Marcus,Brodie,555-4824,1983-09-06,,parent,U12 Bears,U12,40.00,unpaid,Cleats,L,2,2026-06-11 14:39:00
35448,marcus.martinez49@corp.io,Marcus,Martinez,555-5958,2015-01-03,parent_martinez@corp.io,player,U10 Tigers,U10,20.00,partial,Cleats,L,1,2026-06-12 13:04:00
35449,emma.hopper97@hotmail.com,Emma,Hopper,555-9969,2010-10-19,parent_hopper@corp.io,player,U10 Tigers,U10,45.00,paid,Socks,M,3,2026-06-07 15:14:00
35450,timmy.brodie2@hotmail.com,Timmy,Brodie,555-7491,1995-06-18,,volunteer,U14 Eagles,U14,20.00,unpaid,Cleats,M,1,2026-06-06 10:45:00
35451,alex.vance72@corp.io,Alex,Vance,555-7312,1970-12-21,,parent,U12 Bears,U12,10.00,paid,Shorts,YL,1,2026-06-29 08:11:00
35452,emma.jones24@hotmail.com,Emma,Jones,555-2300,2019-03-21,parent_jones@outlook.com,player,U12 Lightning,U12,25.00,paid,Jersey,L,1,2026-06-16 14:51:00
35453,emma.brodie95@hotmail.com,Emma,Brodie,555-1106,2010-05-03,parent_brodie@gmail.com,player,U12 Lightning,U12,45.00,partial,Socks,YL,3,2026-06-28 11:18:00
35454,ava.rodriguez3@yahoo.com,Ava,Rodriguez,555-2623,1989-04-05,,coach,U12 Bears,U12,10.00,partial,Cleats,M,1,2026-06-24 16:52:00
35455,noah.davis99@yahoo.com,Noah,Davis,555-6625,2018-05-07,parent_davis@corp.io,player,U10 Storm,U10,25.00,unpaid,Jersey,YL,1,2026-06-26 16:51:00
35456,marcus.hopper67@gmail.com,Marcus,Hopper,555-2860,1988-02-22,,volunteer,U12 Lightning,U12,60.00,partial,Socks,S,3,2026-06-20 12:00:00
35457,alex.martinez78@corp.io,Alex,Martinez,555-9853,1971-10-26,,volunteer,U10 Storm,U10,15.00,paid,Shorts,S,1,2026-06-12 08:23:00
35458,isabella.brodie88@hotmail.com,Isabella,Brodie,555-6469,2012-05-09,parent_brodie@hotmail.com,player,U12 Bears,U12,20.00,unpaid,Shorts,YS,2,2026-06-28 12:15:00
35459,james.smith19@outlook.com,James,Smith,555-5677,1982-02-16,,parent,U10 Storm,U10,20.00,unpaid,Shorts,XL,2,2026-06-20 11:46:00
35460,olivia.smith33@hotmail.com,Olivia,Smith,555-1386,2014-06-13,parent_smith@hotmail.com,player,U10 Storm,U10,20.00,unpaid,Cleats,L,1,2026-06-11 16:06:00
35461,william.martinez18@outlook.com,William,Martinez,555-6726,1987-10-13,,parent,U10 Storm,U10,20.00,partial,Shorts,M,1,2026-06-28 13:59:00
35462,olivia.miller1@corp.io,Olivia,Miller,555-1771,1992-03-19,,volunteer,U10 Tigers,U10,20.00,unpaid,Cleats,S,2,2026-06-02 14:54:00
35463,marcus.vance43@corp.io,Marcus,Vance,555-8759,2012-02-19,parent_vance@outlook.com,player,U10 Storm,U10,75.00,unpaid,Jersey,YM,3,2026-06-12 15:05:00
35464,james.davis49@yahoo.com,James,Davis,555-7777,1995-07-15,,coach,U14 Eagles,U14,25.00,partial,Jersey,L,1,2026-06-22 16:12:00
35465,marcus.garcia49@hotmail.com,Marcus,Garcia,555-3210,1991-05-31,,coachh,U14 Eagles,U14,50.00,unpaid,Jersey,YS,2,2026-06-10 14:05:00
35466,isabella.johnson61@yahoo.com,Isabella,Johnson,555-9666,2016-10-10,parent_johnson@gmail.com,player,U14 Eagles,U14,20.00,partial,Socks,XL,1,2026-06-25 08:52:00
35467,alex.garcia65@corp.io,Alex,Garcia,555-7699,1973-12-09,,parent,U10 Storm,U10,15.00,unpaid,Socks,YS,1,2026-06-04 12:56:00
35468,james.jones87@gmail.com,James,Jones,555-1265,1978-07-25,,parent,U14 Eagles,U14,60.00,paid,Cleats,YL,3,2026-06-17 16:00:00
35469,emma.johnson46@hotmail.com,Emma,Johnson,555-9583,2010-12-16,parent_johnson@gmail.com,player,U12 Lightning,U12,20.00,paid,Cleats,YM,1,2026-06-06 10:41:00
35470,james.hopper32@corp.io,James,Hopper,555-4004,1990-01-13,,parent,U12 Bears,U12,30.00,unpaid,Socks,XL,2,2026-06-25 15:12:00
35471,marcus.rodriguez32@gmail.com,Marcus,Rodriguez,555-9664,2014-11-23,parent_rodriguez@yahoo.com,player,U12 Bears,U12,15.00,unpaid,Cleats,M,1,2026-06-28 13:14:00
35472,alex.brodie3@gmail.com,Alex,Brodie,555-5553,1978-02-03,,volunteer,U12 Bears,U12,30.00,unpaid,Cleats,S,2,2026-06-19 16:21:00
35473,noah.smith65@outlook.com,Noah,Smith,555-3570,1971-04-14,,volunteer,U10 Storm,U10,20.00,paid,Socks,YL,1,2026-06-23 15:03:00
35474,william.rodriguez5@hotmail.com,William,Rodriguez,555-4291,2012-05-23,parent_rodriguez@corp.io,player,U14 Cobras,U14,15.00,partial,Cleats,L,1,2026-06-19 15:03:00
35475,emma.jones98@hotmail.com,Emma,Jones,555-8883,1984-02-14,,volunteer,U10 Storm,U10,20.00,partial,Shorts,YM,1,2026-06-29 13:56:00
35476,sarah.johnson18@hotmail.com,Sarah,Johnson,555-4062,1995-04-03,,parent,U10 Storm,U10,80.00,partial,Socks,S,4,2026-06-29 15:38:00
35477,marcus.rodriguez20@gmail.com,Marcus,Rodriguez,555-8181,1970-07-21,,parent,U10 Storm,U10,10.00,partial,Cleats,M,1,2026-06-25 09:22:00
35478,timmy.jones57@yahoo.com,Timmy,Jones,555-8267,1976-07-02,,parent,U12 Lightning,U12,10.00,unpaid,Socks,YS,1,2026-06-14 11:23:00
35479,liam.martinez87@hotmail.com,Liam,Martinez,555-9075,1974-07-07,,parent,U14 Cobras,U14,10.00,paid,Socks,YM,1,2026-06-15 08:26:00
35480,alex.davis51@yahoo.com,Alex,Davis,555-3073,1992-05-12,,parent,U14 Eagles,U14,15.00,partial,Shorts,S,1,2026-06-29 11:07:00
35481,isabella.davis22@yahoo.com,Isabella,Davis,555-1682,1984-04-23,,parent,U10 Tigers,U10,60.00,partial,Cleats,YL,4,2026-06-18 15:36:00
35482,noah.williams38@hotmail.com,Noah,Williams,555-2256,1990-04-26,,volunteer,U10 Tigers,U10,25.00,unpaid,Jersey,S,1,2026-06-21 16:39:00
35483,liam.brown89@yahoo.com,Liam,Brown,555-7730,1982-07-30,,volunteer,U12 Lightning,U12,15.00,partial,Shorts,YL,1,2026-06-06 08:58:00
35484,james.hopper23@hotmail.com,James,Hopper,555-4641,2016-11-08,parent_hopper@gmail.com,player,U14 Cobras,U14,45.00,partial,Shorts,S,3,2026-06-09 09:18:00
35485,william.hopper12@hotmail.com,William,Hopper,555-6120,1975-11-15,,parent,U12 Bears,U12,10.00,paid,Socks,YL,1,2026-06-14 17:45:00
35486,liam.martinez59@outlook.com,Liam,Martinez,555-7958,2012-12-05,parent_martinez@outlook.com,player,U12 Lightning,U12,15.00,partial,Socks,XL,1,2026-06-08 08:26:00
35487,liam.smith15@corp.io,Liam,Smith,555-5981,1980-12-05,,coach,U12 Lightning,U12,20.00,partial,Cleats,YM,1,2026-06-21 17:48:00
35488,liam.brown36@gmail.com,Liam,Brown,555-4501,1981-03-29,,coach,U12 Lightning,U12,25.00,unpaid,Jersey,L,1,2026-06-18 17:16:00
35489,oliver.garcia43@outlook.com,Oliver,Garcia,555-8034,2010-08-23,parent_garcia@yahoo.com,player,U14 Eagles,U14,50.00,partial,Jersey,YM,2,2026-06-25 15:33:00
35490,grace.williams18@yahoo.com,Grace,Williams,555-8957,1985-05-17,,coach,U10 Tigers,U10,20.00,partial,Socks,YS,1,2026-06-22 14:30:00
35491,alex.martinez38@corp.io,Alex,Martinez,555-2716,1988-11-08,,coach,U14 Eagles,U14,25.00,paid,Jersey,XL,1,2026-06-03 13:47:00
35492,sarah.hopper65@gmail.com,Sarah,Hopper,555-3002,1970-09-19,,coach,U12 Bears,U12,10.00,partial,Cleats,YS,1,2026-06-08 11:55:00
35493,ava.williams9@outlook.com,Ava,Williams,555-6401,1985-12-15,,parent,U14 Cobras,U14,20.00,paid,Socks,YS,2,2026-06-02 12:03:00
35494,sophia.smith93@outlook.com,Sophia,Smith,555-7835,1970-04-18,,parent,U14 Eagles,U14,60.00,paid,Cleats,S,3,2026-06-14 09:24:00
35495,liam.williams18@hotmail.com,Liam,Williams,555-9132,1989-07-11,,parent,U10 Storm,U10,50.00,unpaid,Jersey,XL,2,2026-06-01 15:17:00
35496,emma.miller61@yahoo.com,Emma,Miller,555-2288,1981-12-03,,volunteer,U14 Eagles,U14,10.00,unpaid,Shorts,YS,1,2026-06-28 12:53:00
35497,sarah.hopper80@gmail.com,Sarah,Hopper,555-8905,1979-08-13,,parent,U14 Eagles,U14,10.00,partial,Shorts,YL,1,2026-06-05 14:10:00
35498,grace.brown16@yahoo.com,Grace,Brown,555-2329,2016-09-07,parent_brown@yahoo.com,player,U14 Cobras,U14,75.00,paid,Jersey,YS,3,2026-06-21 08:48:00
35499,ava.vance82@yahoo.com,Ava,Vance,555-7893,1988-06-27,,volunteer,U14 Cobras,U14,60.00,paid,Shorts,YM,3,2026-06-19 17:07:00
35500,grace.davis14@gmail.com,Grace,Davis,555-3106,2015-11-30,parent_davis@hotmail.com,player,U10 Storm,U10,20.00,paid,Cleats,M,1,2026-06-01 09:08:00
35501,olivia.vance14@gmail.com,Olivia,Vance,555-8292,2018-11-17,parent_vance@hotmail.com,player,U14 Eagles,U14,25.00,partial,Jersey,S,1,2026-06-14 17:51:00
35502,timmy.williams66@yahoo.com,Timmy,Williams,555-5560,1972-04-01,,Parent ,U10 Storm,U10,20.00,unpaid,Cleats,YL,2,2026-06-25 11:50:00
35503,noah.williams69@hotmail.com,Noah,Williams,555-7514,1973-12-20,,volunteer,U10 Tigers,U10,20.00,paid,Socks,XL,2,2026-06-23 17:22:00
35504,alex.oakley35@outlook.com,Alex,Oakley,555-9148,1975-08-09,,parent,U12 Lightning,U12,20.00,partial,Socks,S,1,2026-06-28 15:46:00
35505,ava.williams11@outlook.com,Ava,Williams,555-1401,1979-01-18,,volunteer,U10 Tigers,U10,25.00,partial,Jersey,L,1,2026-06-21 17:05:00
35506,william.brown23@hotmail.com,William,Brown,555-2607,1991-06-27,,volunter,U12 Lightning,U12,15.00,unpaid,Cleats,YM,1,2026-06-27 09:52:00
35507,alex.davis41@hotmail.com,Alex,Davis,555-7979,1971-11-20,,volunteer,U12 Bears,U12,80.00,unpaid,Socks,YL,4,2026-06-23 08:14:00
35508,oliver.garcia16@hotmail.com,Oliver,Garcia,555-9170,1989-08-11,,volunteer,U10 Tigers,U10,25.00,paid,Jersey,M,1,2026-06-07 11:49:00
35509,ava.williams16@corp.io,Ava,Williams,555-5110,1983-03-01,,coach,U10 Tigers,U10,25.00,unpaid,Jersey,S,1,2026-06-12 10:12:00
35510,noah.vance61@gmail.com,Noah,Vance,555-4735,1989-06-02,,coach,U12 Lightning,U12,25.00,paid,Jersey,XL,1,2026-06-14 17:46:00
35511,isabella.brodie21@corp.io,Isabella,Brodie,555-4863,2015-07-06,parent_brodie@corp.io,player,U14 Eagles,U14,20.00,partial,Shorts,YL,1,2026-06-12 14:55:00
35512,emma.brown5@hotmail.com,Emma,Brown,555-8192,1989-11-24,,coach,U12 Lightning,U12,10.00,unpaid,Socks,M,1,2026-06-06 16:22:00
35513,liam.miller5@outlook.com,Liam,Miller,555-7751,1979-05-05,,parent,U12 Lightning,U12,20.00,partial,Shorts,XL,1,2026-06-13 11:14:00
35514,daniel.brown18@yahoo.com,Daniel,Brown,555-3043,1987-03-15,,coach,U12 Bears,U12,20.00,paid,Cleats,L,1,2026-06-28 16:09:00
35515,oliver.miller48@corp.io,Oliver,Miller,555-9062,1971-02-04,,parent,U10 Storm,U10,20.00,partial,Cleats,L,1,2026-06-26 13:05:00
35516,alex.brodie80@corp.io,Alex,Brodie,555-2825,1981-06-17,,coach,U14 Eagles,U14,20.00,unpaid,Cleats,XL,1,2026-06-22 09:36:00
35517,marcus.jones84@hotmail.com,Marcus,Jones,555-3592,1973-08-08,,coach,U14 Cobras,U14,15.00,partial,Shorts,L,1,2026-06-18 09:10:00
35518,isabella.oakley93@gmail.com,Isabella,Oakley,555-3879,1991-07-10,,parent,U14 Cobras,U14,45.00,partial,Socks,M,3,2026-06-09 08:51:00
35519,sarah.jones28@gmail.com,Sarah,Jones,555-2782,1974-02-11,,volunteer,U14 Cobras,U14,10.00,paid,Shorts,XL,1,2026-06-12 16:39:00
35520,alex.williams81@yahoo.com,Alex,Williams,555-3769,1972-11-26,,coach,U14 Eagles,U14,40.00,partial,Shorts,S,2,2026-06-03 14:42:00
35521,emma.rodriguez79@outlook.com,Emma,Rodriguez,555-1965,2010-02-23,parent_rodriguez@hotmail.com,player,U14 Cobras,U14,40.00,unpaid,Shorts,L,2,2026-06-17 17:55:00
35522,oliver.williams99@yahoo.com,Oliver,Williams,555-1707,1972-10-02,,coach,U14 Eagles,U14,15.00,partial,Shorts,S,1,2026-06-18 17:27:00
35523,emma.davis2@corp.io,Emma,Davis,555-1850,1984-04-26,,parent,U10 Tigers,U10,30.00,partial,Socks,M,3,2026-06-08 12:00:00
35524,liam.davis4@gmail.com,Liam,Davis,555-9819,1991-09-01,,coach,U14 Eagles,U14,20.00,partial,Cleats,S,1,2026-06-15 09:11:00
35525,noah.martinez59@outlook.com,Noah,Martinez,555-1159,2017-09-24,parent_martinez@corp.io,player,U14 Eagles,U14,10.00,unpaid,Socks,YS,1,2026-06-17 11:10:00
35526,sophia.davis46@outlook.com,Sophia,Davis,555-9605,2014-08-25,parent_davis@corp.io,Player,U10 Storm,U10,40.00,unpaid,Shorts,XL,2,2026-06-19 14:26:00
35527,marcus.martinez23@gmail.com,Marcus,Martinez,555-5455,1989-09-29,,volunteer,U12 Bears,U12,20.00,unpaid,Shorts,YM,1,2026-06-10 12:59:00
35528,grace.smith20@gmail.com,Grace,Smith,555-4757,2013-11-16,parent_smith@hotmail.com,Player,U10 Tigers,U10,20.00,paid,Shorts,S,1,2026-06-29 17:06:00
35529,isabella.rodriguez56@outlook.com,Isabella,Rodriguez,555-3843,1979-11-23,,coach,U14 Eagles,U14,100.00,unpaid,Jersey,XL,4,2026-06-28 11:48:00
35530,timmy.hopper75@corp.io,Timmy,Hopper,555-3302,1978-11-10,,volunter,U12 Bears,U12,40.00,partial,Socks,S,4,2026-06-04 11:53:00
35531,daniel.hopper74@gmail.com,Daniel,Hopper,555-5725,1972-08-07,,parent,U10 Storm,U10,15.00,unpaid,Socks,YM,1,2026-06-27 17:30:00
35532,james.davis24@hotmail.com,James,Davis,555-9532,1993-04-19,,Parent ,U10 Storm,U10,60.00,paid,Cleats,YS,4,2026-06-02 10:17:00
35533,oliver.hopper77@outlook.com,Oliver,Hopper,555-9199,1974-01-26,,volunter,U10 Tigers,U10,25.00,unpaid,Jersey,L,1,2026-06-27 17:33:00
35534,isabella.smith55@yahoo.com,Isabella,Smith,555-8970,1986-11-28,,coach,U14 Cobras,U14,25.00,paid,Jersey,YS,1,2026-06-01 16:11:00
35535,olivia.brodie79@hotmail.com,Olivia,Brodie,555-6458,1970-02-16,,volunteer,U14 Cobras,U14,25.00,paid,Jersey,YL,1,2026-06-02 11:21:00
35536,isabella.vance75@outlook.com,Isabella,Vance,555-9600,1995-01-23,,coach,U10 Storm,U10,30.00,partial,Shorts,YS,2,2026-06-22 13:15:00
35537,timmy.williams11@gmail.com,Timmy,Williams,555-5338,2010-03-31,parent_williams@outlook.com,Player,U10 Storm,U10,15.00,unpaid,Shorts,M,1,2026-06-25 16:02:00
35538,sarah.oakley85@gmail.com,Sarah,Oakley,555-1723,1984-09-10,,coach,U10 Tigers,U10,15.00,partial,Shorts,M,1,2026-06-29 15:15:00
35539,liam.williams95@hotmail.com,Liam,Williams,555-6245,1976-04-11,,volunteer,U10 Storm,U10,20.00,unpaid,Socks,S,1,2026-06-16 13:33:00
35540,sophia.garcia10@hotmail.com,Sophia,Garcia,555-5503,1994-03-15,,volunteer,U12 Bears,U12,50.00,partial,Jersey,S,2,2026-06-27 10:07:00
35541,oliver.rodriguez46@gmail.com,Oliver,Rodriguez,555-9855,1995-04-13,,volunter,U14 Eagles,U14,50.00,partial,Jersey,YM,2,2026-06-24 11:18:00
35542,grace.garcia20@yahoo.com,Grace,Garcia,555-5734,1978-01-28,,volunteer,U10 Storm,U10,15.00,unpaid,Shorts,YS,1,2026-06-22 13:14:00
35543,alex.johnson56@outlook.com,Alex,Johnson,555-1540,1987-09-03,,volunteer,U10 Tigers,U10,20.00,partial,Shorts,S,2,2026-06-01 10:20:00
35544,william.johnson68@yahoo.com,William,Johnson,555-2790,1986-04-27,,volunteer,U12 Bears,U12,30.00,partial,Cleats,YM,3,2026-06-03 11:49:00
35545,isabella.williams44@yahoo.com,Isabella,Williams,555-9866,1975-07-11,,volunteer,U10 Tigers,U10,25.00,paid,Jersey,S,1,2026-06-28 12:22:00
35546,james.davis20@corp.io,James,Davis,555-6857,2015-02-23,parent_davis@hotmail.com,player,U10 Storm,U10,10.00,partial,Cleats,XL,1,2026-06-01 16:08:00
35547,timmy.williams82@corp.io,Timmy,Williams,555-9398,2012-02-04,parent_williams@corp.io,player,U14 Eagles,U14,25.00,partial,Jersey,M,1,2026-06-26 15:42:00
35548,isabella.rodriguez37@hotmail.com,Isabella,Rodriguez,555-1015,2012-04-26,parent_rodriguez@gmail.com,player,U10 Storm,U10,40.00,partial,Shorts,M,2,2026-06-07 14:52:00
35549,james.williams24@yahoo.com,James,Williams,555-7312,2012-09-17,parent_williams@gmail.com,player,U14 Eagles,U14,15.00,paid,Shorts,YL,1,2026-06-06 11:39:00
35550,oliver.jones20@hotmail.com,Oliver,Jones,555-9038,1975-12-08,,parent,U14 Cobras,U14,20.00,paid,Cleats,YL,1,2026-06-25 15:31:00
35551,noah.davis77@yahoo.com,Noah,Davis,555-1778,1972-06-21,,parent,U14 Eagles,U14,15.00,paid,Cleats,YM,1,2026-06-03 08:54:00
35552,alex.williams84@yahoo.com,Alex,Williams,555-1719,1984-11-13,,volunteer,U12 Lightning,U12,20.00,partial,Cleats,XL,2,2026-06-18 08:46:00
35553,marcus.davis59@corp.io,Marcus,Davis,555-8542,1981-08-11,,parent,U14 Cobras,U14,40.00,partial,Shorts,YM,2,2026-06-27 16:34:00
35554,noah.vance42@hotmail.com,Noah,Vance,555-8511,1987-08-01,,parent,U14 Cobras,U14,40.00,partial,Socks,YS,2,2026-06-26 08:24:00
35555,olivia.garcia66@gmail.com,Olivia,Garcia,555-1055,1980-04-20,,coach,U12 Bears,U12,20.00,unpaid,Cleats,S,1,2026-06-12 10:36:00
35556,olivia.rodriguez92@corp.io,Olivia,Rodriguez,555-5580,2011-12-14,parent_rodriguez@hotmail.com,player,U14 Cobras,U14,25.00,partial,Jersey,L,1,2026-06-20 16:45:00
35557,marcus.brown81@corp.io,Marcus,Brown,555-4998,1981-11-11,,Parent ,U14 Eagles,U14,15.00,unpaid,Shorts,YS,1,2026-06-15 14:56:00
35558,sophia.johnson89@hotmail.com,Sophia,Johnson,555-7306,1977-09-06,,volunteer,U12 Lightning,U12,20.00,unpaid,Cleats,S,1,2026-06-24 10:52:00
35559,emma.smith9@outlook.com,Emma,Smith,555-8289,1988-12-17,,parent,U14 Cobras,U14,25.00,unpaid,Jersey,YM,1,2026-06-28 11:51:00
35560,alex.miller12@outlook.com,Alex,Miller,555-3927,1970-04-01,,coach,U14 Cobras,U14,20.00,unpaid,Cleats,XL,1,2026-06-12 15:01:00
35561,james.vance80@outlook.com,James,Vance,555-2960,1987-03-08,,parent,U12 Bears,U12,45.00,partial,Socks,L,3,2026-06-23 10:25:00
35562,timmy.smith88@outlook.com,Timmy,Smith,555-9376,1977-04-28,,volunteer,U12 Lightning,U12,30.00,partial,Shorts,S,2,2026-06-14 13:07:00
35563,grace.garcia18@yahoo.com,Grace,Garcia,555-4337,1973-03-20,,volunteer,U10 Storm,U10,15.00,unpaid,Cleats,L,1,2026-06-18 17:43:00
35564,marcus.johnson69@hotmail.com,Marcus,Johnson,555-7691,2011-12-01,parent_johnson@hotmail.com,player,U10 Tigers,U10,50.00,unpaid,Jersey,XL,2,2026-06-01 10:12:00
35565,emma.martinez93@outlook.com,Emma,Martinez,555-7739,2015-04-08,parent_martinez@yahoo.com,player,U14 Eagles,U14,50.00,unpaid,Jersey,YM,2,2026-06-21 14:28:00
35566,liam.garcia17@yahoo.com,Liam,Garcia,555-2500,1987-03-02,,parent,U10 Tigers,U10,20.00,paid,Socks,XL,1,2026-06-29 16:38:00
35567,sarah.hopper57@outlook.com,Sarah,Hopper,555-1288,1970-08-27,,parent,U12 Lightning,U12,10.00,paid,Socks,L,1,2026-06-25 16:05:00
35568,james.garcia13@gmail.com,James,Garcia,555-5117,1978-04-14,,coach,U14 Cobras,U14,15.00,unpaid,Cleats,YL,1,2026-06-18 16:03:00
35569,emma.miller83@corp.io,Emma,Miller,555-4091,1971-03-29,,coach,U12 Lightning,U12,10.00,partial,Cleats,XL,1,2026-06-02 10:04:00
35570,liam.williams75@yahoo.com,Liam,Williams,555-5935,1991-03-23,,volunteer,U14 Cobras,U14,20.00,paid,Socks,M,1,2026-06-26 09:13:00
35571,timmy.johnson91@gmail.com,Timmy,Johnson,555-4209,1992-05-10,,coach,U12 Bears,U12,20.00,unpaid,Shorts,XL,2,2026-06-06 15:23:00
35572,emma.vance29@outlook.com,Emma,Vance,555-4357,1970-09-19,,volunteer,U12 Lightning,U12,20.00,partial,Cleats,L,2,2026-06-10 13:08:00
35573,emma.vance60@yahoo.com,Emma,Vance,555-6866,1973-12-21,,parent,U12 Bears,U12,10.00,partial,Socks,L,1,2026-06-17 16:04:00
35574,emma.davis64@hotmail.com,Emma,Davis,555-7067,1992-10-01,,Parent ,U10 Tigers,U10,30.00,unpaid,Socks,YL,2,2026-06-10 08:53:00
35575,alex.brodie23@corp.io,Alex,Brodie,555-8580,2014-01-18,parent_brodie@outlook.com,player,U14 Eagles,U14,25.00,paid,Jersey,L,1,2026-06-04 11:30:00
35576,oliver.rodriguez18@yahoo.com,Oliver,Rodriguez,555-9591,2015-11-19,parent_rodriguez@corp.io,player,U14 Eagles,U14,25.00,partial,Jersey,YL,1,2026-06-25 12:03:00
35577,isabella.jones57@corp.io,Isabella,Jones,555-5899,2018-04-21,parent_jones@hotmail.com,player,U12 Lightning,U12,20.00,unpaid,Cleats,M,1,2026-06-14 12:54:00
35578,emma.davis53@yahoo.com,Emma,Davis,555-7905,2012-07-04,parent_davis@gmail.com,player,U12 Lightning,U12,20.00,unpaid,Shorts,L,1,2026-06-07 13:58:00
35579,olivia.jones32@corp.io,Olivia,Jones,555-1275,1982-02-01,,volunteer,U12 Bears,U12,50.00,paid,Shorts,YM,5,2026-06-27 09:14:00
35580,grace.vance66@hotmail.com,Grace,Vance,555-5021,1971-12-12,,volunteer,U10 Storm,U10,25.00,partial,Jersey,L,1,2026-06-03 11:14:00
35581,marcus.oakley94@yahoo.com,Marcus,Oakley,555-8107,1982-12-22,,volunteer,U14 Cobras,U14,10.00,unpaid,Cleats,M,1,2026-06-03 10:58:00
35582,oliver.brown38@yahoo.com,Oliver,Brown,555-4013,1970-11-29,,parent,U14 Cobras,U14,40.00,unpaid,Socks,S,2,2026-06-13 11:14:00
35583,sophia.smith73@gmail.com,Sophia,Smith,555-9736,1989-03-06,,coach,U14 Eagles,U14,40.00,partial,Jersey,XL,1,2026-06-23 15:24:00
35584,timmy.martinez80@outlook.com,Timmy,Martinez,555-1940,1981-05-08,,coach,U12 Lightning,U12,25.00,partial,Jersey,YL,1,2026-06-14 14:59:00
35585,liam.williams88@corp.io,Liam,Williams,555-6503,1976-07-18,,parent,U12 Bears,U12,80.00,partial,Cleats,YS,4,2026-06-22 09:03:00
